ID,DateTime,PrecipStation,PRmax,PRmin,PTmin,PTmax,PRAvg,PTAvg,PAttAvg,XStart,YStart,RSL_MIN,RSL_MAX,RSL_AVG,TSL_MIN,TSL_MAX,TSL_AVG,SLAttn,XEnd,YEnd,PathLength,distance,Frequency,FrequencyBand,Wet/Dry,R
6,2018-05-10 04:30:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.01584783544641499,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.6,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-15 05:30:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 01:45:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-14 07:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-14 23:30:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-14 02:45:00,curw_jaffna,9.120108393559095e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.7,-30.4,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-11 06:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.01584783544641499,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.6,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-05 14:30:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-05 19:45:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-09 08:15:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-08 02:00:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 04:00:00,curw_jaffna,9.120108393559095e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.4,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-10 17:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.016218100973589295,8.709635899560798e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.1,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-07 08:15:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-11 06:30:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.01584783544641499,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.6,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 03:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.015488166189124804,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.4,-30.5,11.9,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-06 12:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-05 15:00:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-05 07:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-06 06:45:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-09 19:00:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-15 18:15:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.015488166189124804,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847757027056198,9.74531,80.0307,-30.8,-30.4,-30.5,11.9,12.0,12.0,41.3,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-09 19:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-06 11:45:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.6,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-15 18:45:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847757027056198,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.3,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 00:00:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-11 08:30:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-14 05:45:00,curw_jaffna,9.549925860214348e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.2,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-09 06:30:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-09 10:00:00,curw_jaffna,9.120108393559095e-07,8.128305161640997e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.9,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-07 05:15:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.6,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-08 20:45:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.6,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-09 22:00:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-15 00:15:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-06 13:30:00,curw_jaffna,9.549925860214348e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,9.120108393559095e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.7,-30.2,-30.4,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-05 13:45:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.6,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-07 05:30:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.015488166189124804,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.5,11.9,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-10 15:30:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-08 04:45:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-07 11:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-14 08:45:00,curw_jaffna,9.120108393559095e-07,8.128305161640997e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.9,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-14 01:45:00,curw_jaffna,9.549925860214348e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.2,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-08 05:15:00,curw_jaffna,9.120108393559095e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.4,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 08:15:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-07 23:15:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-15 07:00:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.3,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-10 15:15:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-11 08:45:00,curw_jaffna,9.120108393559095e-07,8.128305161640997e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.9,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-14 15:15:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847757027056198,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.3,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-11 04:30:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 08:00:00,curw_jaffna,9.120108393559095e-07,8.128305161640997e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.9,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-10 01:45:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-12 03:15:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-09 18:45:00,curw_jaffna,9.549925860214348e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.2,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-12 23:45:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.015488166189124804,0.016218100973589295,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.3,-30.5,11.9,12.1,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-08 20:30:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 07:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-07 04:45:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-14 21:45:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 00:15:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-12 04:15:00,curw_jaffna,9.332543007969919e-07,7.585775750291835e-07,0.015488166189124804,0.01584893192461114,8.51138038202376e-07,0.01584893192461114,0.01584783544641499,9.74531,80.0307,-31.2,-30.3,-30.7,11.9,12.0,12.0,41.6,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-10 16:15:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-07 23:45:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,9.120108393559095e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.7,-30.3,-30.4,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 06:00:00,curw_jaffna,9.120108393559095e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.01584783544641499,9.74531,80.0307,-30.7,-30.4,-30.5,12.0,12.0,12.0,41.6,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-05 08:15:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-06 12:00:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.4,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 05:45:00,curw_jaffna,9.120108393559095e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.01584783544641499,9.74531,80.0307,-30.7,-30.4,-30.5,12.0,12.0,12.0,41.6,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-12 04:45:00,curw_jaffna,8.51138038202376e-07,5.754399373371569e-07,0.01584893192461114,0.01584893192461114,7.244359600749902e-07,0.01584893192461114,0.015847954687390173,9.74531,80.0307,-32.4,-30.7,-31.4,12.0,12.0,12.0,42.1,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-06 02:30:00,curw_jaffna,9.549925860214348e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.7,-30.2,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-10 19:30:00,curw_jaffna,9.120108393559095e-07,4.4668359215096333e-07,0.01584893192461114,0.01584893192461114,8.128305161640997e-07,0.01584893192461114,0.0158478604053059,9.74531,80.0307,-33.5,-30.4,-30.9,12.0,12.0,12.0,41.7,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-14 22:15:00,curw_jaffna,9.120108393559095e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.7,-30.4,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-06 08:45:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-11 07:30:00,curw_jaffna,9.120108393559095e-07,8.128305161640997e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.9,-30.4,-30.6,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-15 18:30:00,curw_jaffna,9.120108393559095e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.709635899560798e-07,0.01584893192461114,0.015847757027056198,9.74531,80.0307,-30.8,-30.4,-30.6,12.0,12.0,12.0,41.3,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-12 05:30:00,curw_jaffna,9.332543007969919e-07,8.51138038202376e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.7,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-13 00:45:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847809906156828,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.5,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
6,2018-05-05 14:00:00,curw_jaffna,9.332543007969919e-07,8.317637711026708e-07,0.01584893192461114,0.01584893192461114,8.912509381337454e-07,0.01584893192461114,0.015847783770989634,9.74531,80.0307,-30.8,-30.3,-30.5,12.0,12.0,12.0,41.4,9.74961,80.0291,0.5069728755548129,9.585667256057594," 26,079.00 ",26,Dry,0.0
